Date,Score,Embedding,GType,BType,Method
2020-09-29,0.7527869774960141,PT,F,F,SemAxis
2020-09-29,0.7028293312081936,PT,NF,F,SemAxis
2020-09-29,0.48175344109683244,PT,F,NF,SemAxis
2020-09-29,0.4317957948090127,PT,NF,NF,SemAxis
2020-09-29,1.1941724969672138,T,F,F,SemAxis
2020-09-29,1.0851396892490484,T,NF,F,SemAxis
2020-09-29,0.9756882513636352,T,F,NF,SemAxis
2020-09-29,0.8666554436454693,T,NF,NF,SemAxis
2020-09-29,143.0249514863025,PT,F,F,SentiProp
2020-09-29,143.2430817392919,PT,NF,F,SentiProp
2020-09-29,140.51188651785478,PT,F,NF,SentiProp
2020-09-29,140.71609687605715,PT,NF,NF,SentiProp
2020-09-29,141.41348572755757,T,F,F,SentiProp
2020-09-29,142.48129370876867,T,NF,F,SentiProp
2020-09-29,140.16621371911657,T,F,NF,SentiProp
2020-09-29,141.22150866778344,T,NF,NF,SentiProp
2020-09-30,1.0482684204458566,PT,F,F,SemAxis
2020-09-30,0.9563919031379279,PT,NF,F,SemAxis
2020-09-30,0.6413983288224183,PT,F,NF,SemAxis
2020-09-30,0.5495218115144891,PT,NF,NF,SemAxis
2020-09-30,1.8318483491067687,T,F,F,SemAxis
2020-09-30,1.672512059493275,T,NF,F,SemAxis
2020-09-30,1.265945689769304,T,F,NF,SemAxis
2020-09-30,1.1066094001558093,T,NF,NF,SemAxis
2020-09-30,160.71040924137077,PT,F,F,SentiProp
2020-09-30,160.52274059327502,PT,NF,F,SentiProp
2020-09-30,157.70229062253392,PT,F,NF,SentiProp
2020-09-30,157.51507520406466,PT,NF,NF,SentiProp
2020-09-30,158.91208861612972,T,F,F,SentiProp
2020-09-30,159.655753733787,T,NF,F,SentiProp
2020-09-30,157.2734591673416,T,F,NF,SentiProp
2020-09-30,158.01816383785103,T,NF,NF,SentiProp
2020-10-01,0.5479165445380897,PT,F,F,SemAxis
2020-10-01,0.4421598143278267,PT,NF,F,SemAxis
2020-10-01,0.2143487917443032,PT,F,NF,SemAxis
2020-10-01,0.10859206153404077,PT,NF,NF,SemAxis
2020-10-01,0.6916708472364431,T,F,F,SemAxis
2020-10-01,0.487849244981886,T,NF,F,SemAxis
2020-10-01,0.3087571524579613,T,F,NF,SemAxis
2020-10-01,0.10493555020340517,T,NF,NF,SemAxis
2020-10-01,156.31819247132725,PT,F,F,SentiProp
2020-10-01,155.9571177155632,PT,NF,F,SentiProp
2020-10-01,153.6227315038615,PT,F,NF,SentiProp
2020-10-01,153.25536401745134,PT,NF,NF,SentiProp
2020-10-01,154.35998165710777,T,F,F,SentiProp
2020-10-01,154.9783274220653,T,NF,F,SentiProp
2020-10-01,153.03689704079324,T,F,NF,SentiProp
2020-10-01,153.6489625002604,T,NF,NF,SentiProp
2020-10-02,1.5722392414614097,PT,F,F,SemAxis
2020-10-02,1.4241522197697931,PT,NF,F,SemAxis
2020-10-02,0.9367107185976954,PT,F,NF,SemAxis
2020-10-02,0.7886236969060789,PT,NF,NF,SemAxis
2020-10-02,2.6428628779498684,T,F,F,SemAxis
2020-10-02,2.301389765037699,T,NF,F,SemAxis
2020-10-02,1.6063393683454668,T,F,NF,SemAxis
2020-10-02,1.2648662554332957,T,NF,NF,SemAxis
2020-10-02,176.51054267535227,PT,F,F,SentiProp
2020-10-02,176.00815832999615,PT,NF,F,SentiProp
2020-10-02,173.20814487260918,PT,F,NF,SentiProp
2020-10-02,172.69397574847258,PT,NF,NF,SentiProp
2020-10-02,174.50038761973605,T,F,F,SentiProp
2020-10-02,175.14251377527742,T,NF,F,SentiProp
2020-10-02,172.4675750964114,T,F,NF,SentiProp
2020-10-02,173.09898141252992,T,NF,NF,SentiProp
2020-10-03,0.10359351381337048,PT,F,F,SemAxis
2020-10-03,0.17804237998801728,PT,NF,F,SemAxis
2020-10-03,-0.2838121829105391,PT,F,NF,SemAxis
2020-10-03,-0.20936331673589126,PT,NF,NF,SemAxis
2020-10-03,-0.05218540472222771,T,F,F,SemAxis
2020-10-03,0.053088789051897796,T,NF,F,SemAxis
2020-10-03,-0.6725021515415123,T,F,NF,SemAxis
2020-10-03,-0.5672279577673862,T,NF,NF,SemAxis
2020-10-03,161.4259384940781,PT,F,F,SentiProp
2020-10-03,161.56389189676278,PT,NF,F,SentiProp
2020-10-03,158.60043440351205,PT,F,NF,SentiProp
2020-10-03,158.72702035391697,PT,NF,NF,SentiProp
2020-10-03,159.71567577378696,T,F,F,SentiProp
2020-10-03,160.92965947961366,T,NF,F,SentiProp
2020-10-03,158.37172915952019,T,F,NF,SentiProp
2020-10-03,159.57447317285673,T,NF,NF,SentiProp
2020-10-05,0.9531275540003761,PT,F,F,SemAxis
2020-10-05,0.8254684238557384,PT,NF,F,SemAxis
2020-10-05,0.6001305761877173,PT,F,NF,SemAxis
2020-10-05,0.4724714460430811,PT,NF,NF,SemAxis
2020-10-05,1.2479013578500877,T,F,F,SemAxis
2020-10-05,0.98417148184772,T,NF,F,SemAxis
2020-10-05,0.8430161081007284,T,F,NF,SemAxis
2020-10-05,0.5792862320983606,T,NF,NF,SemAxis
2020-10-05,155.76736359353504,PT,F,F,SentiProp
2020-10-05,155.68035650978655,PT,NF,F,SentiProp
2020-10-05,153.10227946751652,PT,F,NF,SentiProp
2020-10-05,153.00611463094185,PT,NF,NF,SentiProp
2020-10-05,153.98097544084706,T,F,F,SentiProp
2020-10-05,154.836613712788,T,NF,F,SentiProp
2020-10-05,152.80628936601002,T,F,NF,SentiProp
2020-10-05,153.6524656952231,T,NF,NF,SentiProp
2020-10-06,-0.5862913506231022,PT,F,F,SemAxis
2020-10-06,-0.42571642272528926,PT,NF,F,SemAxis
2020-10-06,-1.0522226604926248,PT,F,NF,SemAxis
2020-10-06,-0.891647732594811,PT,NF,NF,SemAxis
2020-10-06,-1.2353589589096141,T,F,F,SemAxis
2020-10-06,-0.9752984762235372,T,NF,F,SemAxis
2020-10-06,-2.03190142302959,T,F,NF,SemAxis
2020-10-06,-1.7718409403435134,T,NF,NF,SemAxis
2020-10-06,169.32360415155787,PT,F,F,SentiProp
2020-10-06,169.57258066942654,PT,NF,F,SentiProp
2020-10-06,166.14913076521776,PT,F,NF,SentiProp
2020-10-06,166.38617465549376,PT,NF,NF,SentiProp
2020-10-06,167.4045980235598,T,F,F,SentiProp
2020-10-06,168.784782399073,T,NF,F,SentiProp
2020-10-06,165.59434410054638,T,F,NF,SentiProp
2020-10-06,166.9602293137619,T,NF,NF,SentiProp
2020-10-07,-0.05952707587202544,PT,F,F,SemAxis
2020-10-07,-0.007168623374108934,PT,NF,F,SemAxis
2020-10-07,-0.2556010627617206,PT,F,NF,SemAxis
2020-10-07,-0.20324261026380527,PT,NF,NF,SemAxis
2020-10-07,-0.33436263448876086,T,F,F,SemAxis
2020-10-07,-0.3309650957515606,T,NF,F,SemAxis
2020-10-07,-0.5046450114582838,T,F,NF,SemAxis
2020-10-07,-0.5012474727210823,T,NF,NF,SemAxis
2020-10-07,141.0449984938763,PT,F,F,SentiProp
2020-10-07,141.15831853875275,PT,NF,F,SentiProp
2020-10-07,138.68543751206298,PT,F,NF,SentiProp
2020-10-07,138.7913834105507,PT,NF,NF,SentiProp
2020-10-07,139.5813616514715,T,F,F,SentiProp
2020-10-07,140.5144979668496,T,NF,F,SentiProp
2020-10-07,138.42961843269984,T,F,NF,SentiProp
2020-10-07,139.35321244879626,T,NF,NF,SentiProp
2020-10-08,0.9581265803526503,PT,F,F,SemAxis
2020-10-08,0.8968202159750764,PT,NF,F,SemAxis
2020-10-08,0.8123355195041736,PT,F,NF,SemAxis
2020-10-08,0.751029155126599,PT,NF,NF,SemAxis
2020-10-08,1.6010530296223306,T,F,F,SemAxis
2020-10-08,1.526569255511434,T,NF,F,SemAxis
2020-10-08,1.602688017658307,T,F,NF,SemAxis
2020-10-08,1.528204243547412,T,NF,NF,SemAxis
2020-10-08,138.3668290373979,PT,F,F,SentiProp
2020-10-08,138.36827626474295,PT,NF,F,SentiProp
2020-10-08,136.2795173301379,PT,F,NF,SentiProp
2020-10-08,136.27533587056195,PT,NF,NF,SentiProp
2020-10-08,136.96255640181926,T,F,F,SentiProp
2020-10-08,137.80975949532882,T,NF,F,SentiProp
2020-10-08,136.05239268507265,T,F,NF,SentiProp
2020-10-08,136.89118580849313,T,NF,NF,SentiProp
2020-10-09,1.9920207291705452,PT,F,F,SemAxis
2020-10-09,1.80323518609501,PT,NF,F,SemAxis
2020-10-09,1.6182550763621586,PT,F,NF,SemAxis
2020-10-09,1.4294695332866234,PT,NF,NF,SemAxis
2020-10-09,3.3907641155292456,T,F,F,SemAxis
2020-10-09,3.1002276773474833,T,NF,F,SemAxis
2020-10-09,2.8427695026429665,T,F,NF,SemAxis
2020-10-09,2.552233064461203,T,NF,NF,SemAxis
2020-10-09,157.2217638841517,PT,F,F,SentiProp
2020-10-09,156.8873693226492,PT,NF,F,SentiProp
2020-10-09,154.44197518014025,PT,F,NF,SentiProp
2020-10-09,154.10037586832266,PT,NF,NF,SentiProp
2020-10-09,155.53621145302685,T,F,F,SentiProp
2020-10-09,156.15547865826971,T,NF,F,SentiProp
2020-10-09,153.93319299743624,T,F,NF,SentiProp
2020-10-09,154.5429743515234,T,NF,NF,SentiProp
2020-10-10,0.37105322281263914,PT,F,F,SemAxis
2020-10-10,0.512530446458207,PT,NF,F,SemAxis
2020-10-10,0.00252857744070379,PT,F,NF,SemAxis
2020-10-10,0.14400580108627178,PT,NF,NF,SemAxis
2020-10-10,0.5346657821523833,T,F,F,SemAxis
2020-10-10,0.8669419305217229,T,NF,F,SemAxis
2020-10-10,0.012124345835335719,T,F,NF,SemAxis
2020-10-10,0.3444004942046746,T,NF,NF,SemAxis
2020-10-10,183.41072520751953,PT,F,F,SentiProp
2020-10-10,183.80226934501516,PT,NF,F,SentiProp
2020-10-10,179.78381337033034,PT,F,NF,SentiProp
2020-10-10,180.1625702190996,PT,NF,NF,SentiProp
2020-10-10,181.39061217293113,T,F,F,SentiProp
2020-10-10,182.88547597202555,T,NF,F,SentiProp
2020-10-10,179.2021218960853,T,F,NF,SentiProp
2020-10-10,180.6795899119673,T,NF,NF,SentiProp
2020-10-12,0.7137209340779157,PT,F,F,SemAxis
2020-10-12,0.6285196269400429,PT,NF,F,SemAxis
2020-10-12,0.518515597329005,PT,F,NF,SemAxis
2020-10-12,0.4333142901911317,PT,NF,NF,SemAxis
2020-10-12,1.1881500271041332,T,F,F,SemAxis
2020-10-12,0.9889141556579276,T,NF,F,SemAxis
2020-10-12,0.9562702072325792,T,F,NF,SemAxis
2020-10-12,0.7570343357863742,T,NF,NF,SemAxis
2020-10-12,180.32738091418088,PT,F,F,SentiProp
2020-10-12,180.55524164451276,PT,NF,F,SentiProp
2020-10-12,177.54736714528323,PT,F,NF,SentiProp
2020-10-12,177.77732654122687,PT,NF,NF,SentiProp
2020-10-12,178.0581090485988,T,F,F,SentiProp
2020-10-12,179.3601204164961,T,NF,F,SentiProp
2020-10-12,176.88597085636164,T,F,NF,SentiProp
2020-10-12,178.18895254249256,T,NF,NF,SentiProp
2020-10-13,0.27154052019234654,PT,F,F,SemAxis
2020-10-13,0.19694088624037392,PT,NF,F,SemAxis
2020-10-13,0.026912301001805455,PT,F,NF,SemAxis
2020-10-13,-0.04768733295016743,PT,NF,NF,SemAxis
2020-10-13,0.16817799729227367,T,F,F,SemAxis
2020-10-13,-0.02292514005337412,T,NF,F,SemAxis
2020-10-13,-0.133428199289851,T,F,NF,SemAxis
2020-10-13,-0.3245313366354985,T,NF,NF,SemAxis
2020-10-13,137.82818745710128,PT,F,F,SentiProp
2020-10-13,137.58854378749368,PT,NF,F,SentiProp
2020-10-13,135.69645804447563,PT,F,NF,SentiProp
2020-10-13,135.44958170359402,PT,NF,NF,SentiProp
2020-10-13,136.1282265329291,T,F,F,SentiProp
2020-10-13,136.7424301702191,T,NF,F,SentiProp
2020-10-13,135.31324846161664,T,F,NF,SentiProp
2020-10-13,135.91816478561216,T,NF,NF,SentiProp
2020-10-14,1.5270804788689867,PT,F,F,SemAxis
2020-10-14,1.2117887451441558,PT,NF,F,SemAxis
2020-10-14,1.017230834740682,PT,F,NF,SemAxis
2020-10-14,0.7019391010158518,PT,NF,NF,SemAxis
2020-10-14,2.4802961578601948,T,F,F,SemAxis
2020-10-14,1.8160183781002703,T,NF,F,SemAxis
2020-10-14,1.7029587453691986,T,F,NF,SemAxis
2020-10-14,1.0386809656092761,T,NF,NF,SemAxis
2020-10-14,175.4372972177733,PT,F,F,SentiProp
2020-10-14,175.19887404398062,PT,NF,F,SentiProp
2020-10-14,172.26527097507187,PT,F,NF,SentiProp
2020-10-14,172.02243996088944,PT,NF,NF,SentiProp
2020-10-14,173.53314184668352,T,F,F,SentiProp
2020-10-14,174.49231374509176,T,NF,F,SentiProp
2020-10-14,171.57043147319288,T,F,NF,SentiProp
2020-10-14,172.52647577498456,T,NF,NF,SentiProp
2020-10-15,0.42944125900352087,PT,F,F,SemAxis
2020-10-15,0.33993191738081396,PT,NF,F,SemAxis
2020-10-15,0.032742682506931214,PT,F,NF,SemAxis
2020-10-15,-0.056766659115775726,PT,NF,NF,SemAxis
2020-10-15,0.32445634208268526,T,F,F,SemAxis
2020-10-15,0.12109353762127886,T,NF,F,SemAxis
2020-10-15,-0.20018042559922677,T,F,NF,SemAxis
2020-10-15,-0.40354323006063547,T,NF,NF,SemAxis
2020-10-15,146.96727945296755,PT,F,F,SentiProp
2020-10-15,146.68041988871485,PT,NF,F,SentiProp
2020-10-15,144.36219411628562,PT,F,NF,SentiProp
2020-10-15,144.0695852967596,PT,NF,NF,SentiProp
2020-10-15,145.10450757660317,T,F,F,SentiProp
2020-10-15,145.70769216005684,T,NF,F,SentiProp
2020-10-15,143.79256130024334,T,F,NF,SentiProp
2020-10-15,144.39410513760126,T,NF,NF,SentiProp
2020-10-16,0.7831992339905314,PT,F,F,SemAxis
2020-10-16,0.7489544006344223,PT,NF,F,SemAxis
2020-10-16,0.3099339643397257,PT,F,NF,SemAxis
2020-10-16,0.27568913098361514,PT,NF,NF,SemAxis
2020-10-16,1.1667098002004008,T,F,F,SemAxis
2020-10-16,1.125571000587772,T,NF,F,SemAxis
2020-10-16,0.3325057984003124,T,F,NF,SemAxis
2020-10-16,0.2913669987876839,T,NF,NF,SemAxis
2020-10-16,155.83716406730585,PT,F,F,SentiProp
2020-10-16,155.86916610562602,PT,NF,F,SentiProp
2020-10-16,152.961384167142,PT,F,NF,SentiProp
2020-10-16,152.98286445571588,PT,NF,NF,SentiProp
2020-10-16,154.19031678774047,T,F,F,SentiProp
2020-10-16,155.19842961063247,T,NF,F,SentiProp
2020-10-16,152.4349092686476,T,F,NF,SentiProp
2020-10-16,153.43329963698622,T,NF,NF,SentiProp
2020-10-17,0.8458301251118788,PT,F,F,SemAxis
2020-10-17,0.6692369365394502,PT,NF,F,SemAxis
2020-10-17,0.49404884635211627,PT,F,NF,SemAxis
2020-10-17,0.3174556577796878,PT,NF,NF,SemAxis
2020-10-17,0.989387687552893,T,F,F,SemAxis
2020-10-17,0.6406060008059675,T,NF,F,SemAxis
2020-10-17,0.6606906008889212,T,F,NF,SemAxis
2020-10-17,0.3119089141419981,T,NF,NF,SemAxis
2020-10-17,187.69430237368323,PT,F,F,SentiProp
2020-10-17,187.2470153438317,PT,NF,F,SentiProp
2020-10-17,184.33124768297603,PT,F,NF,SentiProp
2020-10-17,183.86415357371487,PT,NF,NF,SentiProp
2020-10-17,185.37986194559582,T,F,F,SentiProp
2020-10-17,186.1059882711868,T,NF,F,SentiProp
2020-10-17,183.75641955845487,T,F,NF,SentiProp
2020-10-17,184.4622791926517,T,NF,NF,SentiProp
2020-10-19,0.3997476548244654,PT,F,F,SemAxis
2020-10-19,0.27062020560465755,PT,NF,F,SemAxis
2020-10-19,0.1554141112134649,PT,F,NF,SemAxis
2020-10-19,0.026286661993655917,PT,NF,NF,SemAxis
2020-10-19,0.29317450716980825,T,F,F,SemAxis
2020-10-19,-0.044777347822405944,T,NF,F,SemAxis
2020-10-19,0.12054728427807455,T,F,NF,SemAxis
2020-10-19,-0.2174045707141386,T,NF,NF,SemAxis
2020-10-19,175.65984992826196,PT,F,F,SentiProp
2020-10-19,175.27242474710846,PT,NF,F,SentiProp
2020-10-19,173.04370081854958,PT,F,NF,SentiProp
2020-10-19,172.65219703644337,PT,NF,NF,SentiProp
2020-10-19,173.08229699978116,T,F,F,SentiProp
2020-10-19,173.72378817649093,T,NF,F,SentiProp
2020-10-19,172.21500361044232,T,F,NF,SentiProp
2020-10-19,172.8514911118561,T,NF,NF,SentiProp
2020-10-20,0.5676257799287473,PT,F,F,SemAxis
2020-10-20,0.5314285123182247,PT,NF,F,SemAxis
2020-10-20,0.08077178877749593,PT,F,NF,SemAxis
2020-10-20,0.04457452116697419,PT,NF,NF,SemAxis
2020-10-20,1.0927079979048133,T,F,F,SemAxis
2020-10-20,0.9666989765893693,T,NF,F,SemAxis
2020-10-20,0.317820988338033,T,F,NF,SemAxis
2020-10-20,0.19181196702259048,T,NF,NF,SemAxis
2020-10-20,150.01248357871134,PT,F,F,SentiProp
2020-10-20,149.8217561210441,PT,NF,F,SentiProp
2020-10-20,147.12489764372046,PT,F,NF,SentiProp
2020-10-20,146.92419261954205,PT,NF,NF,SentiProp
2020-10-20,148.3791423320887,T,F,F,SentiProp
2020-10-20,149.05103846905425,T,NF,F,SentiProp
2020-10-20,146.55702079119845,T,F,NF,SentiProp
2020-10-20,147.21680362466537,T,NF,NF,SentiProp
2020-10-21,1.3831466810376403,PT,F,F,SemAxis
2020-10-21,1.21195760996152,PT,NF,F,SemAxis
2020-10-21,0.984163131161025,PT,F,NF,SemAxis
2020-10-21,0.8129740600849055,PT,NF,NF,SemAxis
2020-10-21,2.2292551343670275,T,F,F,SemAxis
2020-10-21,1.938771358575463,T,NF,F,SemAxis
2020-10-21,1.7217430833075489,T,F,NF,SemAxis
2020-10-21,1.4312593075159827,T,NF,NF,SemAxis
2020-10-21,140.35247088902491,PT,F,F,SentiProp
2020-10-21,140.09072088763006,PT,NF,F,SentiProp
2020-10-21,137.88968730494562,PT,F,NF,SentiProp
2020-10-21,137.62095109143146,PT,NF,NF,SentiProp
2020-10-21,138.80447794351488,T,F,F,SentiProp
2020-10-21,139.43854780513703,T,NF,F,SentiProp
2020-10-21,137.50140243332922,T,F,NF,SentiProp
2020-10-21,138.12955810711674,T,NF,NF,SentiProp
2020-10-22,1.049245241121071,PT,F,F,SemAxis
2020-10-22,0.9474777509604687,PT,NF,F,SemAxis
2020-10-22,0.7799696879766276,PT,F,NF,SemAxis
2020-10-22,0.6782021978160252,PT,NF,NF,SemAxis
2020-10-22,1.7600303205966672,T,F,F,SemAxis
2020-10-22,1.6186563262980174,T,NF,F,SemAxis
2020-10-22,1.4246183352871902,T,F,NF,SemAxis
2020-10-22,1.2832443409885408,T,NF,NF,SemAxis
2020-10-22,155.98396483619308,PT,F,F,SentiProp
2020-10-22,155.70238995079163,PT,NF,F,SentiProp
2020-10-22,153.5089940049918,PT,F,NF,SentiProp
2020-10-22,153.2177641371688,PT,NF,NF,SentiProp
2020-10-22,154.0068455627534,T,F,F,SentiProp
2020-10-22,154.67227645066632,T,NF,F,SentiProp
2020-10-22,152.97317764579722,T,F,NF,SentiProp
2020-10-22,153.62780210312303,T,NF,NF,SentiProp
2020-10-23,1.5124097176648295,PT,F,F,SemAxis
2020-10-23,1.3062832586201196,PT,NF,F,SemAxis
2020-10-23,1.1722617063579015,PT,F,NF,SemAxis
2020-10-23,0.9661352473131913,PT,NF,NF,SemAxis
2020-10-23,2.5499222761916416,T,F,F,SemAxis
2020-10-23,2.2336113181217088,T,NF,F,SemAxis
2020-10-23,2.1938590008875045,T,F,NF,SemAxis
2020-10-23,1.8775480428175704,T,NF,NF,SemAxis
2020-10-23,169.23356709205666,PT,F,F,SentiProp
2020-10-23,168.85211589864434,PT,NF,F,SentiProp
2020-10-23,166.38025467197022,PT,F,NF,SentiProp
2020-10-23,165.99250354759653,PT,NF,NF,SentiProp
2020-10-23,167.27476093855947,T,F,F,SentiProp
2020-10-23,167.8568061602151,T,NF,F,SentiProp
2020-10-23,165.800821375518,T,F,NF,SentiProp
2020-10-23,166.37572336263358,T,NF,NF,SentiProp
2020-10-24,0.8831471857006203,PT,F,F,SemAxis
2020-10-24,0.7797794772969037,PT,NF,F,SemAxis
2020-10-24,0.37562739007255336,PT,F,NF,SemAxis
2020-10-24,0.27225968166883824,PT,NF,NF,SemAxis
2020-10-24,0.9157553040902235,T,F,F,SemAxis
2020-10-24,0.7443309414709032,T,NF,F,SemAxis
2020-10-24,0.1852488634551988,T,F,NF,SemAxis
2020-10-24,0.013824500835879898,T,NF,NF,SemAxis
2020-10-24,186.1167056507939,PT,F,F,SentiProp
2020-10-24,186.0012301432129,PT,NF,F,SentiProp
2020-10-24,182.81309523236743,PT,F,NF,SentiProp
2020-10-24,182.68212728249637,PT,NF,NF,SentiProp
2020-10-24,183.94007342334095,T,F,F,SentiProp
2020-10-24,184.99186045216277,T,NF,F,SentiProp
2020-10-24,182.33572819929734,T,F,NF,SentiProp
2020-10-24,183.36996533663225,T,NF,NF,SentiProp
2020-10-26,0.6953870948529824,PT,F,F,SemAxis
2020-10-26,0.6134191062269478,PT,NF,F,SemAxis
2020-10-26,0.43791158329256885,PT,F,NF,SemAxis
2020-10-26,0.35594359466653447,PT,NF,NF,SemAxis
2020-10-26,0.9764615587661976,T,F,F,SemAxis
2020-10-26,0.8057858326616046,T,NF,F,SemAxis
2020-10-26,0.6577730111032964,T,F,NF,SemAxis
2020-10-26,0.48709728499870514,T,NF,NF,SemAxis
2020-10-26,161.37013134739135,PT,F,F,SentiProp
2020-10-26,160.92209215790413,PT,NF,F,SentiProp
2020-10-26,158.75571287131083,PT,F,NF,SentiProp
2020-10-26,158.29864843440643,PT,NF,NF,SentiProp
2020-10-26,159.132602972996,T,F,F,SentiProp
2020-10-26,159.66742262932397,T,NF,F,SentiProp
2020-10-26,157.9632520077609,T,F,NF,SentiProp
2020-10-26,158.48636478145403,T,NF,NF,SentiProp
2020-10-27,1.070778700295585,PT,F,F,SemAxis
2020-10-27,0.9373266771736314,PT,NF,F,SemAxis
2020-10-27,0.679444518824029,PT,F,NF,SemAxis
2020-10-27,0.5459924957020743,PT,NF,NF,SemAxis
2020-10-27,1.7622931534166903,T,F,F,SemAxis
2020-10-27,1.5031401870106318,T,NF,F,SemAxis
2020-10-27,1.133680580566649,T,F,NF,SemAxis
2020-10-27,0.8745276141605921,T,NF,NF,SemAxis
2020-10-27,145.22339515198206,PT,F,F,SentiProp
2020-10-27,145.19033274820902,PT,NF,F,SentiProp
2020-10-27,142.5742334896401,PT,F,NF,SentiProp
2020-10-27,142.53645456595927,PT,NF,NF,SentiProp
2020-10-27,143.5187095995059,T,F,F,SentiProp
2020-10-27,144.37556854385943,T,NF,F,SentiProp
2020-10-27,141.97016548828987,T,F,NF,SentiProp
2020-10-27,142.8212137713314,T,NF,NF,SentiProp
2020-10-28,0.9373728433117737,PT,F,F,SemAxis
2020-10-28,0.8349128040273328,PT,NF,F,SemAxis
2020-10-28,0.5400365832142675,PT,F,NF,SemAxis
2020-10-28,0.43757654392982764,PT,NF,NF,SemAxis
2020-10-28,1.3588264273527495,T,F,F,SemAxis
2020-10-28,1.1241389163804232,T,NF,F,SemAxis
2020-10-28,0.8448227980221062,T,F,NF,SemAxis
2020-10-28,0.6101352870497826,T,NF,NF,SemAxis
2020-10-28,154.2310086928201,PT,F,F,SentiProp
2020-10-28,153.98986442868738,PT,NF,F,SentiProp
2020-10-28,151.42268091417176,PT,F,NF,SentiProp
2020-10-28,151.1724889859609,PT,NF,NF,SentiProp
2020-10-28,152.41943358833745,T,F,F,SentiProp
2020-10-28,153.1160511268666,T,NF,F,SentiProp
2020-10-28,150.9132953052608,T,F,NF,SentiProp
2020-10-28,151.60261996256753,T,NF,NF,SentiProp
2020-10-29,0.7138515471725466,PT,F,F,SemAxis
2020-10-29,0.6286198748916059,PT,NF,F,SemAxis
2020-10-29,0.2510836623685223,PT,F,NF,SemAxis
2020-10-29,0.16585199008758122,PT,NF,NF,SemAxis
2020-10-29,0.9507083182505061,T,F,F,SemAxis
2020-10-29,0.7677522506652825,T,NF,F,SemAxis
2020-10-29,0.30622201431203144,T,F,NF,SemAxis
2020-10-29,0.12326594672680916,T,NF,NF,SemAxis
2020-10-29,149.02250064800324,PT,F,F,SentiProp
2020-10-29,148.65752487289566,PT,NF,F,SentiProp
2020-10-29,145.95374783103057,PT,F,NF,SentiProp
2020-10-29,145.57053246442075,PT,NF,NF,SentiProp
2020-10-29,147.17822163879106,T,F,F,SentiProp
2020-10-29,147.71891204973136,T,NF,F,SentiProp
2020-10-29,145.25181596981957,T,F,NF,SentiProp
2020-10-29,145.7724768205495,T,NF,NF,SentiProp
2020-10-30,0.7583734708003403,PT,F,F,SemAxis
2020-10-30,0.5444684118550119,PT,NF,F,SemAxis
2020-10-30,0.22253518074389475,PT,F,NF,SemAxis
2020-10-30,0.00863012179856762,PT,NF,NF,SemAxis
2020-10-30,0.6096395479799692,T,F,F,SemAxis
2020-10-30,0.10380959461021255,T,NF,F,SemAxis
2020-10-30,-0.12906137924254832,T,F,NF,SemAxis
2020-10-30,-0.6348913326123057,T,NF,NF,SemAxis
2020-10-30,147.6256284750834,PT,F,F,SentiProp
2020-10-30,147.11281457842102,PT,NF,F,SentiProp
2020-10-30,144.75467787955543,PT,F,NF,SentiProp
2020-10-30,144.2307782507215,PT,NF,NF,SentiProp
2020-10-30,145.67447214029306,T,F,F,SentiProp
2020-10-30,146.0227665503661,T,NF,F,SentiProp
2020-10-30,144.09908396489695,T,F,NF,SentiProp
2020-10-30,144.44013261517992,T,NF,NF,SentiProp
2020-10-31,1.3605523120481298,PT,F,F,SemAxis
2020-10-31,1.1975940999267685,PT,NF,F,SemAxis
2020-10-31,0.9095971594846075,PT,F,NF,SemAxis
2020-10-31,0.7466389473632471,PT,NF,NF,SemAxis
2020-10-31,2.0678070376281745,T,F,F,SemAxis
2020-10-31,1.7860466381692965,T,NF,F,SemAxis
2020-10-31,1.430272504291522,T,F,NF,SemAxis
2020-10-31,1.1485121048326452,T,NF,NF,SemAxis
2020-10-31,152.31464005954717,PT,F,F,SentiProp
2020-10-31,151.87985797630895,PT,NF,F,SentiProp
2020-10-31,149.5420157848202,PT,F,NF,SentiProp
2020-10-31,149.0964380092754,PT,NF,NF,SentiProp
2020-10-31,150.3273623799646,T,F,F,SentiProp
2020-10-31,150.8307499806646,T,NF,F,SentiProp
2020-10-31,148.94761458356723,T,F,NF,SentiProp
2020-10-31,149.44203566493954,T,NF,NF,SentiProp
2020-11-02,-0.039341184678939406,PT,F,F,SemAxis
2020-11-02,-0.00047554022272421867,PT,NF,F,SemAxis
2020-11-02,-0.2711863192984129,PT,F,NF,SemAxis
2020-11-02,-0.23232067484219746,PT,NF,NF,SemAxis
2020-11-02,-0.3886752647236951,T,F,F,SemAxis
2020-11-02,-0.33062390678318965,T,NF,F,SemAxis
2020-11-02,-0.5859324578486257,T,F,NF,SemAxis
2020-11-02,-0.5278810999081204,T,NF,NF,SemAxis
2020-11-02,173.40268305532985,PT,F,F,SentiProp
2020-11-02,173.6100337433148,PT,NF,F,SentiProp
2020-11-02,170.51810574355179,PT,F,NF,SentiProp
2020-11-02,170.71716785652788,PT,NF,NF,SentiProp
2020-11-02,171.46554314012505,T,F,F,SentiProp
2020-11-02,172.76859854285559,T,NF,F,SentiProp
2020-11-02,170.25257774237886,T,F,NF,SentiProp
2020-11-02,171.54317133706323,T,NF,NF,SentiProp
2020-11-03,1.076696629767134,PT,F,F,SemAxis
